182.139999,181.899994,183.139999,180.449997
181.089996,182.100006,182.770004,181.050003
183.369995,181.800003,184.350006,180.410004
182.75,183.919998,184.550003,182.75
180,181.960007,182.300003,179.509995
184.220001,181.369995,186,181.210007
185.009995,186.149994,187.699997,183.779999
187.419998,184.100006,187.449997,184.070007
185.860001,186.5,187.410004,185.25
185.490005,187.880005,188.449997,183.740005
184.679993,185.039993,185.289993,182.509995
184.339996,185.419998,186,183.210007
184.080002,185.360001,185.380005,183.300003
185.529999,183.600006,186.449997,183.509995
188.75,185.5,188.940002,184.919998
191.25,188.660004,191.600006,188.25
186.869995,190.899994,191,186.210007
181.960007,185.289993,186.850006,181
177.419998,183,183.25,176.839996
176.850006,177.949997,178.490005,174.149994
176.699997,175.5,176.75,174.279999
175.389999,177.509995,177.889999,174.630005
184.449997,177.479996,185,177.309998
171.139999,171.449997,173.710007,166.899994
169.639999,170.160004,171.440002,167.410004
172.110001,170.520004,173.100006,169.509995
173.529999,171.419998,175.199997,170.869995
173.710007,173.5,174.669998,171.949997
175.929993,174,177.190002,173.75
176.429993,176.149994,177.550003,174.770004
183.059998,176.660004,183.110001,176.589996
185.300003,183.149994,186.470001,182.259995
186.210007,184.389999,187.240005,183.600006
189.25,185.559998,189.5,185.369995
190.419998,189.25,191.399994,188.350006
189.029999,188.729996,190.490005,188.25
186.619995,189.770004,190,186.350006
187.759995,185.770004,189.089996,185.309998
186.5,187.539993,188.5,185.130005
180.419998,183.679993,184.720001,179.320007
176.679993,180.25,181.149994,174.389999
177.75,176.860001,179.75,174.559998
177.240005,178.949997,180.75,177.100006
173.289993,173.910004,175.889999,172.149994
169.440002,173.529999,173.960007,168.669998
172.020004,169.089996,173.300003,168.350006
172.789993,173.710007,174.460007,172.050003
171.669998,172.619995,172.75,169.509995
169.080002,171.919998,172.089996,166.240005
166.889999,169.389999,169.710007,166.720001
169.050003,166.669998,169.75,163.899994
166.139999,167.070007,168.470001,164.820007
168.070007,165.5,169.199997,164.119995
166.729996,166.600006,168.080002,164.570007
165.080002,161.389999,166.880005,160.759995
164.699997,164.699997,168.139999,162.869995
160.970001,165.910004,166.300003,160.779999
161.820007,161.190002,163.539993,160.589996
164.520004,163.369995,165.789993,161.720001
162.600006,164.070007,164.440002,162.25
165.320007,162.300003,166.259995,160.820007
171.100006,168.210007,172,167.360001
170.979996,171.639999,173.490005,170.300003
169.350006,171.800003,172.5,169.25
174.619995,170.729996,174.839996,170.070007
179.419998,177.779999,181.160004,177.660004
180.130005,179.309998,181.570007,178.5
180.130005,181.580002,183.25,178.589996
182.940002,180.889999,183.610001,180.690002
185.289993,182.100006,186.360001,181.800003
182.759995,186.149994,188.270004,181.119995
184.910004,182.779999,185.169998,181.759995
184.710007,185.259995,186.220001,182.779999
184.039993,184.860001,186.490005,181.850006
180.479996,183.059998,184.589996,179.419998
182.289993,180.830002,182.880005,179.800003
181.820007,181.389999,182.080002,179.360001
180.009995,181,181.779999,179.020004
178.339996,178.380005,178.910004,175.369995
178.820007,178.350006,179.470001,176.600006
183.869995,181.619995,185,181.589996
185.889999,184.559998,185.970001,183.050003
185.419998,185.649994,186.350006,183.770004
182.300003,186.270004,186.419998,180.740005
196.630005,183.199997,197.800003,182.75
195.070007,195.960007,196.789993,192.270004
195.809998,194.380005,196.589996,193.779999
201.190002,196.570007,203.419998,196.179993
198.449997,201,202.589996,196.690002
199.970001,198.25,201.860001,195.369995
197.110001,198.660004,201,196.119995
197.600006,199.100006,199.559998,196.559998
200.800003,198.339996,202.360001,196.779999
203.940002,201.940002,205.289993,201.559998
204.380005,203.119995,205.5,202.25
206.070007,204.220001,206.190002,200.619995
202.559998,205.699997,206.389999,202.360001
192.509995,200.539993,200.899994,191.369995
194.809998,191.820007,195.979996,191.759995
197.089996,194.130005,198.279999,193.25
198.800003,198.330002,199.949997,197.550003
198.649994,197.949997,199.800003,197.240005
196.220001,195.559998,197.289993,192.020004
193.270004,197,197,193
192.259995,193.570007,194.350006,191.139999
195,191.240005,196.449997,190.880005
194.130005,194.759995,196.119995,193.5
196.690002,195.940002,198.440002,195.029999
192.399994,196.059998,197.259995,192.050003
193.649994,192.279999,194.440002,190.559998
188.320007,191.229996,193.210007,187.619995
185.690002,188.009995,189.850006,185.179993
187.550003,185.720001,190.630005,185.520004
188.050003,187.449997,189.809998,186.320007
189.679993,189.740005,191.759995,185.710007
186.529999,189.25,190.770004,186.279999
186.289993,186.809998,189.309998,184.860001
189.960007,188.990005,190.720001,187.070007
185.979996,188.039993,192.449997,185.300003
183.649994,185.740005,187,181.589996
186.369995,186.509995,187.389999,184.639999
187.720001,185.960007,188.850006,185.570007
194.229996,188.300003,195,187.119995
191.630005,193.960007,195.199997,191.320007
194.160004,189.5,194.460007,188.300003
192.550003,193.880005,194.919998,191.350006
201.25,194.5,202.580002,194.029999
202.350006,201.919998,202.880005,200.600006
204.179993,202.669998,206.25,201.029999
204.490005,200.779999,205.199997,200.5
209.490005,205.550003,210.270004,203.610001
213.190002,208.759995,214.449997,208.729996
214.190002,212.119995,214.399994,211.009995
216.740005,215.089996,217.800003,215.089996
218.279999,214.300003,218.320007,213.25
212.550003,216.740005,217.5,211
211.229996,214.639999,215.649994,211.119995
213.5,214.699997,216.830002,212.139999
210.380005,213.580002,215.910004,209.380005
212.869995,213.080002,214.529999,209.289993
211.529999,212.529999,213.389999,208.289993
218.059998,213.770004,218.399994,213.770004
215.550003,220.050003,220.199997,214.410004
213.210007,216.740005,217.089996,211.070007
216.520004,213.860001,217.949997,211.110001
213.490005,215.490005,216.080002,213
214.179993,214.990005,215.600006,210.350006
222.520004,224.389999,227.199997,219.619995
223.899994,223.270004,225.949997,220.229996
222.520004,221.289993,225.75,219.509995
221.320007,225,227.449997,217.660004
211.699997,220.320007,222.429993,211.300003
209.960007,212.970001,214.830002,205.539993
201.479996,206.729996,208,201.449997
202.699997,204.669998,207.320007,194.839996
193.699997,196.399994,200.389999,190.050003
205.089996,196.699997,205.089996,190.460007
194.130005,200.759995,202.399994,193.600006
198.360001,197.009995,200.850006,191.360001
202.300003,200.279999,204.559998,197.210007
202.949997,202.059998,205.279999,198.320007
197.679993,201.139999,201.389999,194.75
195.929993,198.529999,199.600006,193.740005
182.520004,191.210007,191.339996,179.720001
178.929993,180.289993,190,177.550003
177.539993,182.830002,184.199997,177.100006
193.550003,178.919998,194.839996,178.520004
193.729996,193.889999,196.309998,190.169998
192.029999,194.410004,196.990005,191.070007
199.270004,191.240005,199.720001,189.600006
206.529999,202.820007,206.669998,202.550003
210.919998,205.779999,212.490005,204.320007
215.229996,212.270004,216.169998,211.350006
212.539993,215.279999,217.639999,211.619995
210,208.940002,210.690002,207
216.179993,204.770004,216.600006,204.470001
219.899994,218.800003,220.190002,214.220001
217.259995,218.300003,220.639999,216.339996
211.389999,215.050003,216.960007,209.75
216.559998,208.75,216.660004,208.649994
219.529999,217.789993,219.949997,215.009995
222.570007,220.220001,224.990005,216.720001
226.779999,223.990005,227.199997,221.25
239.300003,227.570007,240.440002,226.740005
241.690002,237.110001,244,232.880005
233.25,240.800003,241.050003,231.029999
231.869995,234.509995,240.520004,231.809998
223.229996,224.720001,228.789993,219
223.610001,220.509995,224.490005,219.059998
229.850006,227.479996,230.240005,221.399994
224.210007,234.220001,234.75,222.399994
229.710007,226.350006,235.809998,225.600006
222.440002,234.169998,234.300003,216.289993
216.229996,218.190002,223,215.210007
211.979996,217.009995,221.600006,211.389999
212.5,209.619995,215,200.429993
219.5,212.529999,220.169998,208.479996
221.509995,220.279999,223.619995,217.550003
224.740005,222.479996,227.899994,218.410004
231.320007,226.229996,232.800003,224.100006
235.479996,230.600006,236.75,229
236.809998,236.639999,241.839996,234.330002
236.149994,237,239.679993,235.229996
246.710007,240.869995,246.710007,240.179993
242.330002,244.289993,246.710007,240.669998
243.880005,242.309998,244.610001,236.619995
231.529999,240.669998,243.330002,229.25
233.610001,232.130005,234.740005,229.800003
234.779999,236.910004,237,230.600006
237.610001,236.020004,240.470001,234
227.149994,238.589996,239.009995,225.889999
198.399994,203.690002,207.580002,196.509995
206.779999,204.259995,208.600006,201.100006
217.320007,206.529999,218.399994,205.75
213.509995,215.789993,218.889999,213.039993
212.100006,208.110001,216.210007,207.429993
215.619995,215.550003,216.789993,212.720001
218.289993,216.300003,218.5,213.020004
216.479996,217.649994,218.229996,214.330002
217,216.839996,220.199997,214
217.990005,219.199997,219.350006,215.210007
211.220001,214.949997,215.699997,210.600006
210.789993,213.5,214.059998,208.100006
217.389999,212.520004,217.880005,210.309998
218.929993,215.649994,222.350006,214.25
217.830002,218,220.330002,214.259995
211.990005,216.270004,216.970001,211.229996
204.520004,212.509995,212.899994,202.100006
197.139999,205.330002,205.339996,197.110001
189.25,193.289993,193.360001,185.050003
192.339996,186.949997,194.039993,183.580002
188.990005,193.059998,194.600006,187.889999
182.399994,190.410004,190.830002,181.509995
194.149994,191.649994,194.619995,190.539993
188.389999,194.779999,195.5,187.300003
192.289993,194.759995,195.300003,188.75
197.130005,191.850006,198.070007,191.589996
196.029999,197.070007,199.660004,195.179993
196.240005,198.860001,199,193.669998
191.990005,195.979996,198.320007,190.110001
195.320007,191.029999,196.710007,189.119995
190.479996,193.570007,195.889999,190.080002
193.029999,191.210007,193.949997,188.399994
189.520004,190.029999,191.149994,187.630005
180.509995,188.559998,189.679993,178.5
180.210007,179,180.75,170.25
181.259995,182.050003,184.800003,179.529999
181.259995,182.419998,184.410004,180.309998
179.330002,182,183.169998,179
182.520004,182.690002,183.169998,180.539993
174.350006,181.919998,183.5,172.490005
179.029999,175.089996,179.669998,174.210007
177.279999,179.220001,179.679993,175.600006
176.270004,177.729996,178.589996,176.160004
173.889999,176.389999,176.649994,172.279999
173.860001,169.619995,174.550003,166.970001
173.100006,173.360001,175.169998,172.490005
179.029999,175.889999,179.479996,175.550003
177.509995,179.210007,180.5,176.070007
177.610001,175.940002,178.25,174.050003
182.610001,178.070007,184.649994,177.5
178.559998,182.759995,184.369995,177
179.339996,181.100006,182.399994,177.100006
178.899994,179.639999,180.770004,178.190002
175.929993,179.419998,179.490005,175.75
178.419998,175.809998,178.800003,173.5
181.660004,180.149994,183.300003,178.509995
189.440002,181.940002,190.25,181.119995
194.449997,190.880005,195.940002,190.360001
190.929993,190.710007,192.899994,189.039993
186.089996,190.789993,191.729996,185.229996
187,185,188.410004,183.820007
